,RQ,DLWZ1,DLWZ2,XQ,ZGQW,ZDQW,TQ,FS,ORG_NO
19700101,2022-12-02,泉州,鲤城,周五,16,15,多云~阴,东北风3级,3540513
19700101,2022-12-03,泉州,鲤城,周六,23,17,多云,东北风2级,3540513
19700101,2022-12-04,泉州,鲤城,周日,18,15,雾~阴,东北风3级,3540513
19700101,2022-12-05,泉州,鲤城,周一,16,13,阴,东北风3级,3540513
19700101,2022-12-06,泉州,鲤城,周二,16,14,多云,东北风4级,3540513
19700101,2022-12-07,泉州,鲤城,周三,19,16,多云,东北风3级,3540513
19700101,2022-12-08,泉州,鲤城,周四,20,15,多云,东北风2级,3540513
19700101,2022-12-09,泉州,鲤城,周五,22,15,晴~多云,东北风2级,3540513
19700101,2022-12-10,泉州,鲤城,周六,20,15,多云~阴,东北风2级,3540513
19700101,2022-12-11,泉州,鲤城,周日,18,13,阴,东北风4级,3540513
19700101,2022-11-01,泉州,洛江,周二,22,19,多云~中雨,东北风3级,3540503
19700101,2022-11-02,泉州,洛江,周三,21,19,多云~阴,东北风3级,3540503
19700101,2022-11-03,泉州,洛江,周四,22,20,多云~阴,东北风2级,3540503
19700101,2022-11-04,泉州,洛江,周五,20,17,多云~阴,东北风3级,3540503
19700101,2022-11-05,泉州,洛江,周六,21,17,多云,东北风3级,3540503
19700101,2022-11-06,泉州,洛江,周日,23,17,多云~阴,东北风3级,3540503
19700101,2022-11-07,泉州,洛江,周一,22,19,多云,东北风2级,3540503
19700101,2022-11-08,泉州,洛江,周二,23,19,多云~小雨,东北风2级,3540503
19700101,2022-11-09,泉州,洛江,周三,27,21,多云,东北风2级,3540503
19700101,2022-11-10,泉州,洛江,周四,28,22,多云~阴,东北风2级,3540503
19700101,2022-11-11,泉州,洛江,周五,29,21,多云,东北风2级,3540503
19700101,2022-11-12,泉州,洛江,周六,29,20,多云~晴,东北风1级,3540503
19700101,2022-11-13,泉州,洛江,周日,27,19,多云~阴,东北风2级,3540503
19700101,2022-11-14,泉州,洛江,周一,26,19,多云,东北风2级,3540503
19700101,2022-11-15,泉州,洛江,周二,26,19,多云~阴,东北风2级,3540503
19700101,2022-11-16,泉州,洛江,周三,21,18,多云,东北风2级,3540503
19700101,2022-11-17,泉州,洛江,周四,27,20,晴~多云,东风1级,3540503
19700101,2022-11-18,泉州,洛江,周五,27,19,多云,东北风2级,3540503
19700101,2022-11-19,泉州,洛江,周六,28,20,晴~多云,东北风2级,3540503
19700101,2022-11-20,泉州,洛江,周日,27,19,多云~晴,东北风2级,3540503
19700101,2022-11-21,泉州,洛江,周一,26,20,多云,东北风2级,3540503
19700101,2022-11-22,泉州,洛江,周二,22,20,中雨,西北风1级,3540503
19700101,2022-11-23,泉州,洛江,周三,20,18,小雨~中雨,东北风2级,3540503
19700101,2022-11-24,泉州,洛江,周四,20,18,中雨,东北风2级,3540503
19700101,2022-11-25,泉州,洛江,周五,19,18,小雨,北风1级,3540503
19700101,2022-11-26,泉州,洛江,周六,23,19,阴~小雨,东北风2级,3540503
19700101,2022-11-27,泉州,洛江,周日,22,20,多云~小雨,东北风1级,3540503
19700101,2022-11-28,泉州,洛江,周一,23,22,多云~阴,西南风2级,3540503
19700101,2022-11-29,泉州,洛江,周二,29,16,阴~小雨,西南风2级,3540503
19700101,2022-11-30,泉州,洛江,周三,16,13,多云~阴,东北风4级,3540503
19700101,2022-12-01,泉州,洛江,周四,16,13,多云~阴,东北风3级,3540503
19700101,2022-12-02,泉州,洛江,周五,16,15,阴,东北风2级,3540503
19700101,2022-12-03,泉州,洛江,周六,23,17,多云,东北风1级,3540503
19700101,2022-12-04,泉州,洛江,周日,18,15,多云~阴,东北风2级,3540503
19700101,2022-12-05,泉州,洛江,周一,16,13,多云~阴,东北风2级,3540503
19700101,2022-12-06,泉州,洛江,周二,16,14,多云,东北风3级,3540503
19700101,2022-12-07,泉州,洛江,周三,19,16,多云,东北风2级,3540503
19700101,2022-12-08,泉州,洛江,周四,20,15,多云,东北风2级,3540503
19700101,2022-12-09,泉州,洛江,周五,22,15,晴~多云,东北风2级,3540503
19700101,2022-12-10,泉州,洛江,周六,20,15,多云~阴,东北风1级,3540503
19700101,2022-12-11,泉州,洛江,周日,18,13,阴,东北风3级,3540503
19700101,2022-11-01,泉州,南安,周二,22,18,小雨~中雨,北风3级,3540506
19700101,2022-11-02,泉州,南安,周三,19,18,多云~阴,北风2级,3540506
19700101,2022-11-03,泉州,南安,周四,20,18,小雨,东北风2级,3540506
19700101,2022-11-04,泉州,南安,周五,19,17,小雨~阴,东北风2级,3540506
19700101,2022-11-05,泉州,南安,周六,22,16,多云,东北风2级,3540506
19700101,2022-11-06,泉州,南安,周日,25,17,多云~阴,东北风2级,3540506
19700101,2022-11-07,泉州,南安,周一,22,18,多云,东北风1级,3540506
19700101,2022-11-08,泉州,南安,周二,24,18,多云~阴,东北风2级,3540506
19700101,2022-11-09,泉州,南安,周三,29,20,多云,东北风2级,3540506
19700101,2022-11-10,泉州,南安,周四,31,21,多云,东北风1级,3540506
19700101,2022-11-11,泉州,南安,周五,32,20,晴~多云,东北风2级,3540506
19700101,2022-11-12,泉州,南安,周六,32,19,雾~晴,东北风1级,3540506
19700101,2022-11-13,泉州,南安,周日,32,19,雾~阴,东风2级,3540506
19700101,2022-11-14,泉州,南安,周一,27,19,多云,东风2级,3540506
19700101,2022-11-15,泉州,南安,周二,26,19,多云~阴,东风1级,3540506
19700101,2022-11-16,泉州,南安,周三,21,18,多云,东北风1级,3540506
19700101,2022-11-17,泉州,南安,周四,30,20,晴~多云,东北风1级,3540506
19700101,2022-11-18,泉州,南安,周五,28,19,多云~晴,东风1级,3540506
19700101,2022-11-19,泉州,南安,周六,30,19,多云,东南风1级,3540506
19700101,2022-11-20,泉州,南安,周日,29,19,雾~晴,东北风2级,3540506
19700101,2022-11-21,泉州,南安,周一,28,20,多云~小雨,东北风2级,3540506
19700101,2022-11-22,泉州,南安,周二,21,20,大雨~小雨,西北风1级,3540506
19700101,2022-11-23,泉州,南安,周三,21,17,小雨~中雨,东风2级,3540506
19700101,2022-11-24,泉州,南安,周四,19,18,中雨,东北风1级,3540506
19700101,2022-11-25,泉州,南安,周五,19,18,中雨~小雨,西北风1级,3540506
19700101,2022-11-26,泉州,南安,周六,27,18,多云~小雨,东北风1级,3540506
19700101,2022-11-27,泉州,南安,周日,22,20,多云~小雨,东南风1级,3540506
19700101,2022-11-28,泉州,南安,周一,24,22,雾~阴,南风1级,3540506
19700101,2022-11-29,泉州,南安,周二,31,15,雾~小雨,南风2级,3540506
19700101,2022-11-30,泉州,南安,周三,15,13,小雨~阴,东北风3级,3540506
19700101,2022-12-01,泉州,南安,周四,15,13,多云~阴,东北风2级,3540506
19700101,2022-12-02,泉州,南安,周五,15,14,多云~阴,西北风2级,3540506
19700101,2022-12-03,泉州,南安,周六,24,16,多云,东北风1级,3540506
19700101,2022-12-04,泉州,南安,周日,23,14,雾~阴,东北风1级,3540506
19700101,2022-12-05,泉州,南安,周一,19,13,小雨~阴,北风1级,3540506
19700101,2022-12-06,泉州,南安,周二,17,13,多云,东北风2级,3540506
19700101,2022-12-07,泉州,南安,周三,20,14,多云,东北风2级,3540506
19700101,2022-12-08,泉州,南安,周四,20,14,多云,东北风1级,3540506
19700101,2022-12-09,泉州,南安,周五,24,14,晴,西北风1级,3540506
19700101,2022-12-10,泉州,南安,周六,21,15,多云~阴,西北风1级,3540506
19700101,2022-11-01,泉州,泉港,周二,22,19,阴~中雨,东北风4级,3540502
19700101,2022-11-02,泉州,泉港,周三,21,19,多云~阴,东北风4级,3540502
19700101,2022-11-03,泉州,泉港,周四,22,20,多云~阴,东北风3级,3540502
19700101,2022-11-04,泉州,泉港,周五,20,17,多云~阴,东北风4级,3540502
19700101,2022-11-05,泉州,泉港,周六,21,17,多云,东北风4级,3540502
19700101,2022-11-06,泉州,泉港,周日,23,17,多云~阴,东北风3级,3540502
19700101,2022-11-07,泉州,泉港,周一,22,19,多云,东北风3级,3540502
19700101,2022-11-08,泉州,泉港,周二,23,19,多云~小雨,东北风3级,3540502
19700101,2022-11-09,泉州,泉港,周三,27,21,多云,东北风2级,3540502
19700101,2022-11-10,泉州,泉港,周四,28,22,多云~阴,东北风2级,3540502
19700101,2022-11-11,泉州,泉港,周五,29,21,多云,东北风2级,3540502
19700101,2022-11-12,泉州,泉港,周六,29,20,多云~晴,东北风2级,3540502
19700101,2022-11-13,泉州,泉港,周日,27,19,多云~阴,东北风3级,3540502
19700101,2022-11-14,泉州,泉港,周一,26,19,多云,东北风3级,3540502
19700101,2022-11-15,泉州,泉港,周二,26,19,多云~阴,东北风2级,3540502
19700101,2022-11-16,泉州,泉港,周三,21,18,多云,东北风3级,3540502
19700101,2022-11-17,泉州,泉港,周四,27,20,晴~多云,东风1级,3540502
19700101,2022-11-18,泉州,泉港,周五,27,19,多云,东北风3级,3540502
19700101,2022-11-19,泉州,泉港,周六,28,20,晴~多云,东北风2级,3540502
19700101,2022-11-20,泉州,泉港,周日,27,19,多云~晴,东北风3级,3540502
19700101,2022-11-21,泉州,泉港,周一,26,20,多云,东北风3级,3540502
19700101,2022-11-22,泉州,泉港,周二,22,20,中雨,北风1级,3540502
19700101,2022-11-23,泉州,泉港,周三,20,18,小雨~中雨,东北风3级,3540502
19700101,2022-11-24,泉州,泉港,周四,20,18,中雨,东北风2级,3540502
19700101,2022-11-25,泉州,泉港,周五,19,18,小雨,北风2级,3540502
19700101,2022-11-26,泉州,泉港,周六,23,19,多云~小雨,东北风2级,3540502
19700101,2022-11-27,泉州,泉港,周日,22,20,多云~小雨,东北风2级,3540502
19700101,2022-11-28,泉州,泉港,周一,23,22,多云~阴,西南风2级,3540502
19700101,2022-11-29,泉州,泉港,周二,29,16,多云~小雨,西南风2级,3540502
19700101,2022-11-30,泉州,泉港,周三,16,13,多云~阴,东北风4级,3540502
19700101,2022-12-01,泉州,泉港,周四,16,13,多云~阴,东北风3级,3540502
19700101,2022-12-02,泉州,泉港,周五,16,15,多云~阴,东北风3级,3540502
19700101,2022-12-03,泉州,泉港,周六,23,17,阴~多云,东北风2级,3540502
19700101,2022-12-04,泉州,泉港,周日,18,15,多云~阴,东北风3级,3540502
19700101,2022-12-05,泉州,泉港,周一,16,13,多云~阴,东北风3级,3540502
19700101,2022-12-06,泉州,泉港,周二,16,14,多云,东北风3级,3540502
19700101,2022-12-07,泉州,泉港,周三,19,16,多云,东北风3级,3540502
19700101,2022-12-08,泉州,泉港,周四,20,15,多云,东北风2级,3540502
19700101,2022-12-09,泉州,泉港,周五,22,15,晴~多云,东北风2级,3540502
19700101,2022-12-10,泉州,泉港,周六,20,15,多云~阴,东北风2级,3540502
19700101,2022-12-11,泉州,泉港,周日,18,13,阴,东北风4级,3540502
19700101,2022-11-01,泉州,永春,周二,21,17,小雨,北风2级,3540511
19700101,2022-11-02,泉州,永春,周三,21,17,小雨~阴,北风2级,3540511
19700101,2022-11-03,泉州,永春,周四,21,19,小雨,东北风1级,3540511
19700101,2022-11-04,泉州,永春,周五,19,16,小雨~阴,东北风1级,3540511
19700101,2022-11-05,泉州,永春,周六,20,15,多云,东北风1级,3540511
19700101,2022-11-06,泉州,永春,周日,22,16,多云~阴,东北风1级,3540511
19700101,2022-11-07,泉州,永春,周一,23,17,多云~阴,东北风1级,3540511
19700101,2022-11-08,泉州,永春,周二,25,18,多云~阴,东北风1级,3540511
19700101,2022-11-09,泉州,永春,周三,30,19,多云,东北风1级,3540511
19700101,2022-11-10,泉州,永春,周四,31,19,多云,东北风1级,3540511
19700101,2022-11-11,泉州,永春,周五,31,19,晴~多云,东北风1级,3540511
19700101,2022-11-12,泉州,永春,周六,32,19,晴,西北风1级,3540511
19700101,2022-11-13,泉州,永春,周日,32,18,晴~阴,东南风1级,3540511
19700101,2022-11-14,泉州,永春,周一,25,20,多云~小雨,东南风1级,3540511
19700101,2022-11-15,泉州,永春,周二,24,19,阴~小雨,东北风1级,3540511
19700101,2022-11-16,泉州,永春,周三,20,17,多云,东南风1级,3540511
19700101,2022-11-17,泉州,永春,周四,29,20,多云,西北风1级,3540511
19700101,2022-11-18,泉州,永春,周五,28,19,雾~晴,东风1级,3540511
19700101,2022-11-19,泉州,永春,周六,30,19,多云,北风1级,3540511
19700101,2022-11-20,泉州,永春,周日,29,19,多云,东北风1级,3540511
19700101,2022-11-21,泉州,永春,周一,27,19,多云~小雨,东南风1级,3540511
19700101,2022-11-22,泉州,永春,周二,20,19,大雨~小雨,北风1级,3540511
19700101,2022-11-23,泉州,永春,周三,21,17,中雨~小雨,东北风1级,3540511
19700101,2022-11-24,泉州,永春,周四,19,18,中雨~大雨,东南风1级,3540511
19700101,2022-11-25,泉州,永春,周五,19,17,大雨~小雨,东南风1级,3540511
19700101,2022-11-26,泉州,永春,周六,25,17,多云~小雨,东北风1级,3540511
19700101,2022-11-27,泉州,永春,周日,22,20,雾~小雨,东南风1级,3540511
19700101,2022-11-28,泉州,永春,周一,24,22,雾~阴,南风1级,3540511
19700101,2022-11-29,泉州,永春,周二,29,14,雾~小雨,西南风1级,3540511
19700101,2022-11-30,泉州,永春,周三,16,12,小雨,东南风2级,3540511
19700101,2022-12-01,泉州,永春,周四,14,12,多云~小雨,北风2级,3540511
19700101,2022-12-02,泉州,永春,周五,14,13,小雨,北风1级,3540511
19700101,2022-12-03,泉州,永春,周六,24,15,多云,北风1级,3540511
19700101,2022-12-04,泉州,永春,周日,21,14,多云~阴,北风1级,3540511
19700101,2022-12-05,泉州,永春,周一,19,12,多云~阴,西北风2级,3540511
19700101,2022-12-06,泉州,永春,周二,16,13,多云,东北风1级,3540511
19700101,2022-12-07,泉州,永春,周三,20,13,多云,东北风1级,3540511
19700101,2022-12-08,泉州,永春,周四,20,13,多云,东北风1级,3540511
19700101,2022-12-09,泉州,永春,周五,25,13,多云,西北风2级,3540511
19700101,2022-12-10,泉州,永春,周六,22,14,多云~阴,西北风2级,3540511
19700101,2022-11-01,三明,大田,周二,18,15,阴~中雨,东北风2级,3540810
19700101,2022-11-02,三明,大田,周三,18,13,中雨~阴,东北风2级,3540810
19700101,2022-11-03,三明,大田,周四,20,17,小雨,东北风1级,3540810
19700101,2022-11-04,三明,大田,周五,19,15,中雨~阴,东北风1级,3540810
19700101,2022-11-05,三明,大田,周六,17,15,多云~小雨,东北风1级,3540810
19700101,2022-11-06,三明,大田,周日,18,14,多云~阴,东北风1级,3540810
19700101,2022-11-07,三明,大田,周一,20,15,雾~多云,东北风1级,3540810
19700101,2022-11-08,三明,大田,周二,26,16,多云,东北风1级,3540810
19700101,2022-11-09,三明,大田,周三,25,16,多云,东北风1级,3540810
19700101,2022-11-10,三明,大田,周四,30,18,多云,东北风1级,3540810
19700101,2022-11-11,三明,大田,周五,30,17,雾~多云,东北风1级,3540810
19700101,2022-11-12,三明,大田,周六,31,17,多云~晴,西风1级,3540810
19700101,2022-11-13,三明,大田,周日,31,17,晴~阴,东北风1级,3540810
19700101,2022-11-14,三明,大田,周一,26,18,多云~小雨,东北风1级,3540810
19700101,2022-11-15,三明,大田,周二,20,17,中雨~小雨,西北风1级,3540810
19700101,2022-11-16,三明,大田,周三,18,17,大雨~小雨,东北风1级,3540810
19700101,2022-11-17,三明,大田,周四,26,18,小雨~阴,东北风1级,3540810
19700101,2022-11-18,三明,大田,周五,27,18,雾~多云,东北风1级,3540810
19700101,2022-11-19,三明,大田,周六,25,18,雾~阴,北风1级,3540810
19700101,2022-11-20,三明,大田,周日,26,17,多云~阴,东北风1级,3540810
19700101,2022-11-21,三明,大田,周一,27,18,阴~小雨,东风1级,3540810
19700101,2022-11-22,三明,大田,周二,20,19,大雨~小雨,东北风1级,3540810
19700101,2022-11-23,三明,大田,周三,22,17,小雨,东北风1级,3540810
19700101,2022-11-24,三明,大田,周四,18,17,中雨~大雨,东北风1级,3540810
19700101,2022-11-25,三明,大田,周五,18,17,大雨~小雨,东南风1级,3540810
19700101,2022-11-26,三明,大田,周六,25,16,多云~小雨,北风1级,3540810
19700101,2022-11-27,三明,大田,周日,22,19,多云~阴,东南风2级,3540810
19700101,2022-11-28,三明,大田,周一,26,20,多云~阴,南风2级,3540810
19700101,2022-11-29,三明,大田,周二,30,16,多云~中雨,西南风1级,3540810
19700101,2022-11-30,三明,大田,周三,16,10,小雨,东北风2级,3540810
19700101,2022-12-01,三明,大田,周四,11,9,多云~小雨,北风2级,3540810
19700101,2022-12-02,三明,大田,周五,13,8,小雨,东北风1级,3540810
19700101,2022-12-03,三明,大田,周六,19,13,雾~阴,东北风1级,3540810
19700101,2022-12-04,三明,大田,周日,16,11,雾~小雨,北风2级,3540810
19700101,2022-12-05,三明,大田,周一,13,10,小雨~阴,西北风2级,3540810
19700101,2022-12-06,三明,大田,周二,12,10,多云,东北风1级,3540810
19700101,2022-12-07,三明,大田,周三,15,11,多云,东北风2级,3540810
19700101,2022-12-08,三明,大田,周四,16,11,雾~多云,东北风1级,3540810
19700101,2022-12-09,三明,大田,周五,17,11,多云,北风2级,3540810
19700101,2022-12-10,三明,大田,周六,18,12,多云~小雨,北风2级,3540810
19700101,2022-11-01,三明,将乐,周二,22,15,小雨,东北风2级,3540813
19700101,2022-11-02,三明,将乐,周三,17,14,中雨~小雨,东风1级,3540813
19700101,2022-11-03,三明,将乐,周四,18,15,小雨,东北风1级,3540813
19700101,2022-11-04,三明,将乐,周五,18,15,雾~小雨,西北风1级,3540813
19700101,2022-11-05,三明,将乐,周六,16,14,多云~小雨,东北风1级,3540813
19700101,2022-11-06,三明,将乐,周日,17,12,小雨~多云,东风1级,3540813
19700101,2022-11-07,三明,将乐,周一,19,15,雾~多云,东风1级,3540813
19700101,2022-11-08,三明,将乐,周二,26,15,多云,东风1级,3540813
19700101,2022-11-09,三明,将乐,周三,25,15,小雨~晴,东风1级,3540813
19700101,2022-11-10,三明,将乐,周四,30,17,晴,东风1级,3540813
19700101,2022-11-11,三明,将乐,周五,30,16,雾~晴,东南风1级,3540813
19700101,2022-11-12,三明,将乐,周六,31,16,雾~晴,东南风1级,3540813
19700101,2022-11-13,三明,将乐,周日,30,16,雾~多云,西北风1级,3540813
19700101,2022-11-14,三明,将乐,周一,26,15,多云~小雨,西北风1级,3540813
19700101,2022-11-15,三明,将乐,周二,17,16,小雨,西北风1级,3540813
19700101,2022-11-16,三明,将乐,周三,18,17,中雨~小雨,东风1级,3540813
19700101,2022-11-17,三明,将乐,周四,22,17,小雨~多云,西北风1级,3540813
19700101,2022-11-18,三明,将乐,周五,24,17,雾~小雨,东北风1级,3540813
19700101,2022-11-19,三明,将乐,周六,20,16,小雨,西北风1级,3540813
19700101,2022-11-20,三明,将乐,周日,23,16,雾~多云,东北风1级,3540813
19700101,2022-11-21,三明,将乐,周一,27,18,雾~小雨,东风1级,3540813
19700101,2022-11-22,三明,将乐,周二,20,17,大雨~小雨,东北风1级,3540813
19700101,2022-11-23,三明,将乐,周三,22,17,小雨,西北风1级,3540813
19700101,2022-11-24,三明,将乐,周四,21,16,阴~中雨,北风1级,3540813
