RQ,DLWZ1,DLWZ2,NL,YCZGQW,YCZDQW,TQYC,FSYC,JR,CREATETIME,ORG_NO,RQ
20230112,漳州,长泰,十二月廿一,19,11,,,,20221211,3540604,20230112
20230113,漳州,长泰,十二月廿二,19,11,,,,20221211,3540604,20230113
20230114,漳州,长泰,十二月廿三,19,11,,,小年,20221211,3540604,20230114
20230115,漳州,长泰,十二月廿四,19,12,,,,20221211,3540604,20230115
20230116,漳州,长泰,十二月廿五,19,11,,,,20221211,3540604,20230116
20230117,漳州,长泰,十二月廿六,19,12,,,,20221211,3540604,20230117
20230118,漳州,长泰,十二月廿七,19,11,,,,20221211,3540604,20230118
20230119,漳州,长泰,十二月廿八,19,11,,,,20221211,3540604,20230119
20221211,漳州,南靖,十一月十八,20,13,阴转多云,微风,,20221211,3540611,20221211
20221212,漳州,南靖,十一月十九,19,11,多云转晴,微风,,20221211,3540611,20221212
20221213,漳州,南靖,十一月二十,19,13,阴转小雨,微风,,20221211,3540611,20221213
20221214,漳州,南靖,十一月廿一,14,11,小雨,微风,,20221211,3540611,20221214
20221215,漳州,南靖,十一月廿二,17,14,小雨,微风,,20221211,3540611,20221215
20221216,漳州,南靖,十一月廿三,18,10,阴,微风,,20221211,3540611,20221216
20221217,漳州,南靖,十一月廿四,13,0,多云转晴,微风,,20221211,3540611,20221217
20221218,漳州,南靖,十一月廿五,16,5,晴,微风,,20221211,3540611,20221218
20221219,漳州,南靖,十一月廿六,22,8,多云转晴,微风,,20221211,3540611,20221219
20221220,漳州,南靖,十一月廿七,25,10,阴转多云,微风,,20221211,3540611,20221220
20221221,漳州,南靖,十一月廿八,22,8,阴,微风,,20221211,3540611,20221221
20221222,漳州,南靖,十一月廿九,21,10,多云转晴,微风,,20221211,3540611,20221222
20221223,漳州,南靖,十二月初一,24,11,晴转多云,微风,,20221211,3540611,20221223
20221224,漳州,南靖,十二月初二,27,13,晴转多云,微风,,20221211,3540611,20221224
20221225,漳州,南靖,十二月初三,28,12,阴,微风,,20221211,3540611,20221225
20221226,漳州,南靖,十二月初四,20,11,,,,20221211,3540611,20221226
20221227,漳州,南靖,十二月初五,19,11,,,,20221211,3540611,20221227
20221228,漳州,南靖,十二月初六,20,11,,,,20221211,3540611,20221228
20221229,漳州,南靖,十二月初七,20,11,,,,20221211,3540611,20221229
20221230,漳州,南靖,十二月初八,20,11,,,,20221211,3540611,20221230
20221231,漳州,南靖,十二月初九,19,10,,,,20221211,3540611,20221231
20230101,漳州,南靖,十二月初十,19,10,,,,20221211,3540611,20230101
20230102,漳州,南靖,十二月十一,19,10,,,,20221211,3540611,20230102
20230103,漳州,南靖,十二月十二,20,10,,,,20221211,3540611,20230103
20230104,漳州,南靖,十二月十三,19,11,,,,20221211,3540611,20230104
20230105,漳州,南靖,十二月十四,19,11,,,,20221211,3540611,20230105
20230106,漳州,南靖,十二月十五,19,10,,,,20221211,3540611,20230106
20230107,漳州,南靖,十二月十六,19,10,,,,20221211,3540611,20230107
20230108,漳州,南靖,十二月十七,19,10,,,,20221211,3540611,20230108
20230109,漳州,南靖,十二月十八,19,10,,,,20221211,3540611,20230109
20230110,漳州,南靖,十二月十九,19,10,,,,20221211,3540611,20230110
20230111,漳州,南靖,十二月二十,19,10,,,,20221211,3540611,20230111
20230112,漳州,南靖,十二月廿一,19,10,,,,20221211,3540611,20230112
20230113,漳州,南靖,十二月廿二,20,11,,,,20221211,3540611,20230113
20230114,漳州,南靖,十二月廿三,20,11,,,小年,20221211,3540611,20230114
20230115,漳州,南靖,十二月廿四,20,11,,,,20221211,3540611,20230115
20230116,漳州,南靖,十二月廿五,19,11,,,,20221211,3540611,20230116
20230117,漳州,南靖,十二月廿六,20,11,,,,20221211,3540611,20230117
20230118,漳州,南靖,十二月廿七,19,11,,,,20221211,3540611,20230118
20230119,漳州,南靖,十二月廿八,19,11,,,,20221211,3540611,20230119
20221211,漳州,平和,十一月十八,19,13,阴转多云,微风,,20221211,3540610,20221211
20221212,漳州,平和,十一月十九,19,12,多云转晴,微风,,20221211,3540610,20221212
20221213,漳州,平和,十一月二十,18,13,阴转小雨,微风,,20221211,3540610,20221213
20221214,漳州,平和,十一月廿一,13,12,小雨,微风,,20221211,3540610,20221214
20221215,漳州,平和,十一月廿二,16,14,小雨,微风,,20221211,3540610,20221215
20221216,漳州,平和,十一月廿三,18,11,阴,微风,,20221211,3540610,20221216
20221217,漳州,平和,十一月廿四,13,1,多云转晴,微风,,20221211,3540610,20221217
20221218,漳州,平和,十一月廿五,16,6,晴转多云,微风,,20221211,3540610,20221218
20221219,漳州,平和,十一月廿六,21,8,阴转多云,微风,,20221211,3540610,20221219
20221220,漳州,平和,十一月廿七,24,10,阴转多云,微风,,20221211,3540610,20221220
20221221,漳州,平和,十一月廿八,21,8,阴转多云,微风,,20221211,3540610,20221221
20221222,漳州,平和,十一月廿九,21,9,多云转晴,微风,,20221211,3540610,20221222
20221223,漳州,平和,十二月初一,24,11,晴转多云,微风,,20221211,3540610,20221223
20221224,漳州,平和,十二月初二,26,13,晴转多云,微风,,20221211,3540610,20221224
20221225,漳州,平和,十二月初三,27,11,阴转多云,微风,,20221211,3540610,20221225
20221226,漳州,平和,十二月初四,19,11,,,,20221211,3540610,20221226
20221227,漳州,平和,十二月初五,19,11,,,,20221211,3540610,20221227
20221228,漳州,平和,十二月初六,19,11,,,,20221211,3540610,20221228
20221229,漳州,平和,十二月初七,20,11,,,,20221211,3540610,20221229
20221230,漳州,平和,十二月初八,20,11,,,,20221211,3540610,20221230
20221231,漳州,平和,十二月初九,19,10,,,,20221211,3540610,20221231
20230101,漳州,平和,十二月初十,19,10,,,,20221211,3540610,20230101
20230102,漳州,平和,十二月十一,19,10,,,,20221211,3540610,20230102
20230103,漳州,平和,十二月十二,19,10,,,,20221211,3540610,20230103
20230104,漳州,平和,十二月十三,19,10,,,,20221211,3540610,20230104
20230105,漳州,平和,十二月十四,19,10,,,,20221211,3540610,20230105
20230106,漳州,平和,十二月十五,19,10,,,,20221211,3540610,20230106
20230107,漳州,平和,十二月十六,19,10,,,,20221211,3540610,20230107
20230108,漳州,平和,十二月十七,19,10,,,,20221211,3540610,20230108
20230109,漳州,平和,十二月十八,19,10,,,,20221211,3540610,20230109
20230110,漳州,平和,十二月十九,19,10,,,,20221211,3540610,20230110
20230111,漳州,平和,十二月二十,19,10,,,,20221211,3540610,20230111
20230112,漳州,平和,十二月廿一,19,10,,,,20221211,3540610,20230112
20230113,漳州,平和,十二月廿二,19,10,,,,20221211,3540610,20230113
20230114,漳州,平和,十二月廿三,20,11,,,小年,20221211,3540610,20230114
20230115,漳州,平和,十二月廿四,19,11,,,,20221211,3540610,20230115
20230116,漳州,平和,十二月廿五,19,11,,,,20221211,3540610,20230116
20230117,漳州,平和,十二月廿六,19,11,,,,20221211,3540610,20230117
20230118,漳州,平和,十二月廿七,19,10,,,,20221211,3540610,20230118
20230119,漳州,平和,十二月廿八,19,11,,,,20221211,3540610,20230119
20221211,漳州,龙海,十一月十八,20,14,多云转阴,微风,,20221211,3540603,20221211
20221212,漳州,龙海,十一月十九,19,13,多云,微风,,20221211,3540603,20221212
20221213,漳州,龙海,十一月二十,18,13,阴转小雨,微风,,20221211,3540603,20221213
20221214,漳州,龙海,十一月廿一,14,11,小雨,微风,,20221211,3540603,20221214
20221215,漳州,龙海,十一月廿二,17,14,小雨转中雨,微风,,20221211,3540603,20221215
20221216,漳州,龙海,十一月廿三,19,11,阴,微风,,20221211,3540603,20221216
20221217,漳州,龙海,十一月廿四,14,4,多云转晴,微风,,20221211,3540603,20221217
20221218,漳州,龙海,十一月廿五,15,9,晴转多云,东北风3-4级转微风,,20221211,3540603,20221218
20221219,漳州,龙海,十一月廿六,20,11,阴转多云,微风,,20221211,3540603,20221219
20221220,漳州,龙海,十一月廿七,24,14,阴,东北风3-4级,,20221211,3540603,20221220
20221221,漳州,龙海,十一月廿八,19,11,阴转多云,东风4-5级转微风,,20221211,3540603,20221221
20221222,漳州,龙海,十一月廿九,20,12,晴,微风,,20221211,3540603,20221222
20221223,漳州,龙海,十二月初一,21,14,晴转多云,微风,,20221211,3540603,20221223
20221224,漳州,龙海,十二月初二,22,15,晴,微风,,20221211,3540603,20221224
20221225,漳州,龙海,十二月初三,23,13,多云,东北风3-4级转东北风4-5级,,20221211,3540603,20221225
20221226,漳州,龙海,十二月初四,20,12,,,,20221211,3540603,20221226
20221227,漳州,龙海,十二月初五,19,12,,,,20221211,3540603,20221227
20221228,漳州,龙海,十二月初六,20,12,,,,20221211,3540603,20221228
20221229,漳州,龙海,十二月初七,20,12,,,,20221211,3540603,20221229
20221230,漳州,龙海,十二月初八,20,12,,,,20221211,3540603,20221230
20221231,漳州,龙海,十二月初九,19,11,,,,20221211,3540603,20221231
20230101,漳州,龙海,十二月初十,19,11,,,,20221211,3540603,20230101
20230102,漳州,龙海,十二月十一,19,11,,,,20221211,3540603,20230102
20230103,漳州,龙海,十二月十二,20,11,,,,20221211,3540603,20230103
20230104,漳州,龙海,十二月十三,19,12,,,,20221211,3540603,20230104
20230105,漳州,龙海,十二月十四,19,11,,,,20221211,3540603,20230105
20230106,漳州,龙海,十二月十五,19,11,,,,20221211,3540603,20230106
20230107,漳州,龙海,十二月十六,19,11,,,,20221211,3540603,20230107
20230108,漳州,龙海,十二月十七,19,11,,,,20221211,3540603,20230108
20230109,漳州,龙海,十二月十八,19,11,,,,20221211,3540603,20230109
20230110,漳州,龙海,十二月十九,19,11,,,,20221211,3540603,20230110
20230111,漳州,龙海,十二月二十,19,11,,,,20221211,3540603,20230111
20230112,漳州,龙海,十二月廿一,19,11,,,,20221211,3540603,20230112
20230113,漳州,龙海,十二月廿二,19,11,,,,20221211,3540603,20230113
20230114,漳州,龙海,十二月廿三,20,11,,,小年,20221211,3540603,20230114
20230115,漳州,龙海,十二月廿四,19,11,,,,20221211,3540603,20230115
20230116,漳州,龙海,十二月廿五,19,11,,,,20221211,3540603,20230116
20230117,漳州,龙海,十二月廿六,19,12,,,,20221211,3540603,20230117
20230118,漳州,龙海,十二月廿七,19,11,,,,20221211,3540603,20230118
20230119,漳州,龙海,十二月廿八,19,11,,,,20221211,3540603,20230119
20221211,漳州,漳浦,十一月十八,20,13,阴,微风,,20221211,3540605,20221211
20221212,漳州,漳浦,十一月十九,19,12,多云,微风,,20221211,3540605,20221212
20221213,漳州,漳浦,十一月二十,17,13,阴转小雨,微风,,20221211,3540605,20221213
20221214,漳州,漳浦,十一月廿一,13,10,中雨,微风,,20221211,3540605,20221214
20221215,漳州,漳浦,十一月廿二,16,13,中雨,微风,,20221211,3540605,20221215
20221216,漳州,漳浦,十一月廿三,18,11,阴,微风,,20221211,3540605,20221216
20221217,漳州,漳浦,十一月廿四,13,2,多云转晴,北风3-4级转微风,,20221211,3540605,20221217
20221218,漳州,漳浦,十一月廿五,15,8,多云转阴,东北风3-4级转微风,,20221211,3540605,20221218
20221219,漳州,漳浦,十一月廿六,20,10,多云,微风,,20221211,3540605,20221219
20221220,漳州,漳浦,十一月廿七,24,12,阴,微风,,20221211,3540605,20221220
20221221,漳州,漳浦,十一月廿八,20,9,阴转多云,东北风3-4级转微风,,20221211,3540605,20221221
20221222,漳州,漳浦,十一月廿九,20,11,晴,微风,,20221211,3540605,20221222
20221223,漳州,漳浦,十二月初一,22,11,晴转多云,微风,,20221211,3540605,20221223
20221224,漳州,漳浦,十二月初二,24,13,晴,微风,,20221211,3540605,20221224
20221225,漳州,漳浦,十二月初三,25,11,多云转阴,微风转东北风3-4级,,20221211,3540605,20221225
20221226,漳州,漳浦,十二月初四,19,11,,,,20221211,3540605,20221226
20221227,漳州,漳浦,十二月初五,19,11,,,,20221211,3540605,20221227
20221228,漳州,漳浦,十二月初六,19,11,,,,20221211,3540605,20221228
20221229,漳州,漳浦,十二月初七,20,11,,,,20221211,3540605,20221229
20221230,漳州,漳浦,十二月初八,20,11,,,,20221211,3540605,20221230
20221231,漳州,漳浦,十二月初九,19,11,,,,20221211,3540605,20221231
20230101,漳州,漳浦,十二月初十,19,10,,,,20221211,3540605,20230101
20230102,漳州,漳浦,十二月十一,19,10,,,,20221211,3540605,20230102
20230103,漳州,漳浦,十二月十二,19,10,,,,20221211,3540605,20230103
20230104,漳州,漳浦,十二月十三,19,11,,,,20221211,3540605,20230104
20230105,漳州,漳浦,十二月十四,19,10,,,,20221211,3540605,20230105
20230106,漳州,漳浦,十二月十五,19,10,,,,20221211,3540605,20230106
20230107,漳州,漳浦,十二月十六,19,10,,,,20221211,3540605,20230107
20230108,漳州,漳浦,十二月十七,19,10,,,,20221211,3540605,20230108
20230109,漳州,漳浦,十二月十八,19,10,,,,20221211,3540605,20230109
20230110,漳州,漳浦,十二月十九,19,10,,,,20221211,3540605,20230110
20230111,漳州,漳浦,十二月二十,19,10,,,,20221211,3540605,20230111
20230112,漳州,漳浦,十二月廿一,19,10,,,,20221211,3540605,20230112
20230113,漳州,漳浦,十二月廿二,19,10,,,,20221211,3540605,20230113
20230114,漳州,漳浦,十二月廿三,19,11,,,小年,20221211,3540605,20230114
20230115,漳州,漳浦,十二月廿四,19,11,,,,20221211,3540605,20230115
20230116,漳州,漳浦,十二月廿五,19,10,,,,20221211,3540605,20230116
20230117,漳州,漳浦,十二月廿六,19,11,,,,20221211,3540605,20230117
20230118,漳州,漳浦,十二月廿七,19,10,,,,20221211,3540605,20230118
20230119,漳州,漳浦,十二月廿八,19,10,,,,20221211,3540605,20230119
20221211,漳州,诏安,十一月十八,21,13,阴,微风,,20221211,3540609,20221211
20221212,漳州,诏安,十一月十九,20,12,多云,微风,,20221211,3540609,20221212
20221213,漳州,诏安,十一月二十,18,13,小雨,微风,,20221211,3540609,20221213
20221214,漳州,诏安,十一月廿一,14,12,中雨,微风,,20221211,3540609,20221214
20221215,漳州,诏安,十一月廿二,17,13,中雨,微风,,20221211,3540609,20221215
20221216,漳州,诏安,十一月廿三,19,10,阴,微风,,20221211,3540609,20221216
20221217,漳州,诏安,十一月廿四,15,2,多云转晴,微风,,20221211,3540609,20221217
20221218,漳州,诏安,十一月廿五,15,9,多云,东北风4-5级转东北风3-4级,,20221211,3540609,20221218
20221219,漳州,诏安,十一月廿六,19,11,阴,微风,,20221211,3540609,20221219
20221220,漳州,诏安,十一月廿七,22,12,多云转阴,微风,,20221211,3540609,20221220
20221221,漳州,诏安,十一月廿八,19,11,阴,东风4-5级转东北风3-4级,,20221211,3540609,20221221
20221222,漳州,诏安,十一月廿九,19,12,晴转多云,东北风3-4级转微风,,20221211,3540609,20221222
20221223,漳州,诏安,十二月初一,20,13,晴转多云,微风,,20221211,3540609,20221223
20221224,漳州,诏安,十二月初二,22,14,晴转多云,微风,,20221211,3540609,20221224
20221225,漳州,诏安,十二月初三,23,13,多云,东北风3-4级转东北风4-5级,,20221211,3540609,20221225
20221226,漳州,诏安,十二月初四,20,12,,,,20221211,3540609,20221226
20221227,漳州,诏安,十二月初五,20,12,,,,20221211,3540609,20221227
20221228,漳州,诏安,十二月初六,20,12,,,,20221211,3540609,20221228
20221229,漳州,诏安,十二月初七,20,12,,,,20221211,3540609,20221229
20221230,漳州,诏安,十二月初八,20,12,,,,20221211,3540609,20221230
20221231,漳州,诏安,十二月初九,20,12,,,,20221211,3540609,20221231
20230101,漳州,诏安,十二月初十,19,11,,,,20221211,3540609,20230101
20230102,漳州,诏安,十二月十一,19,11,,,,20221211,3540609,20230102
20230103,漳州,诏安,十二月十二,20,12,,,,20221211,3540609,20230103
20230104,漳州,诏安,十二月十三,20,12,,,,20221211,3540609,20230104
20230105,漳州,诏安,十二月十四,20,12,,,,20221211,3540609,20230105
20230106,漳州,诏安,十二月十五,20,11,,,,20221211,3540609,20230106
20230107,漳州,诏安,十二月十六,19,11,,,,20221211,3540609,20230107
20230108,漳州,诏安,十二月十七,19,11,,,,20221211,3540609,20230108
20230109,漳州,诏安,十二月十八,19,11,,,,20221211,3540609,20230109
20230110,漳州,诏安,十二月十九,19,11,,,,20221211,3540609,20230110
20230111,漳州,诏安,十二月二十,20,11,,,,20221211,3540609,20230111
20230112,漳州,诏安,十二月廿一,20,11,,,,20221211,3540609,20230112
20230113,漳州,诏安,十二月廿二,20,12,,,,20221211,3540609,20230113
20230114,漳州,诏安,十二月廿三,20,12,,,小年,20221211,3540609,20230114
20230115,漳州,诏安,十二月廿四,20,12,,,,20221211,3540609,20230115
20230116,漳州,诏安,十二月廿五,20,12,,,,20221211,3540609,20230116
20230117,漳州,诏安,十二月廿六,20,12,,,,20221211,3540609,20230117
20230118,漳州,诏安,十二月廿七,20,12,,,,20221211,3540609,20230118
20230119,漳州,诏安,十二月廿八,20,12,,,,20221211,3540609,20230119
20221211,漳州,东山,十一月十八,19,15,阴,东北风4-5级,,20221211,3540608,20221211
20221212,漳州,东山,十一月十九,19,15,多云,东北风3-4级转东北风4-5级,,20221211,3540608,20221212
20221213,漳州,东山,十一月二十,16,14,小雨转中雨,东北风4-5级,,20221211,3540608,20221213
20221214,漳州,东山,十一月廿一,14,13,小雨转中雨,东北风4-5级,,20221211,3540608,20221214
20221215,漳州,东山,十一月廿二,17,14,中雨转大雨,东北风4-5级转东北风3-4级,,20221211,3540608,20221215
20221216,漳州,东山,十一月廿三,19,13,阴,东北风3-4级转北风3-4级,,20221211,3540608,20221216
